_id,common_name,binominal_name,taxa_order,taxa_family,taxa_genus,taxa_species,also_called,description,image_url,controls_id
60db152fb94a6b3d465c744d,Beaverpond Clubtail,Phanogomphus borealis,Odonata,Gomphidae,Phanogomphus,borealis,,,,
60db152fb94a6b3d465c744e,Becker's White,Pontia beckerii,Lepidoptera,Pieridae,Pontia,beckerii,,,,
60db152fb94a6b3d465c744f,Beckerus appressus,Beckerus appressus,Coleoptera,Elateridae,Beckerus,appressus,,,,
60db152fb94a6b3d465c7450,Beckerus barri,Beckerus barri,Coleoptera,Elateridae,Beckerus,barri,,,,
60db152fb94a6b3d465c7451,Bed Bug,Cimex lectularius,Hemiptera,Cimicidae,Cimex,lectularius,,,,
60db152fb94a6b3d465c7452,Bee Assassin,Apiomerus crassipes,Hemiptera,Reduviidae,Apiomerus,crassipes,,,,
60db152fb94a6b3d465c7453,Bee Balm Shortface,Dufourea monardae,Hymenoptera,Halictidae,Dufourea,monardae,,,,
60db152fb94a6b3d465c7454,Bee Louse,Braula coeca,Diptera,Braulidae,Braula,coeca,,,,
60db152fb94a6b3d465c7455,Bee Moth,Aphomia sociella,Lepidoptera,Pyralidae,Aphomia,sociella,,,,
60db152fb94a6b3d465c7456,Beech Blight Aphid,Grylloprociphilus imbricator,Hemiptera,Aphididae,Grylloprociphilus,imbricator,,,,
60db152fb94a6b3d465c7457,Beech Leaf-mining Weevil,Orchestes fagi,Coleoptera,Curculionidae,Orchestes,fagi,,,,
60db152fb94a6b3d465c7458,Beech Scale,Cryptococcus fagisuga,Hemiptera,Eriococcidae,Cryptococcus,fagisuga,,,,
60db152fb94a6b3d465c7459,Beerellus taxodii,Beerellus taxodii,Coleoptera,Buprestidae,Beerellus,taxodii,,,,
60db152fb94a6b3d465c745a,Beeria nematocera,Beeria nematocera,Coleoptera,Staphylinidae,Beeria,nematocera,,,,
60db152fb94a6b3d465c745b,Beet Armyworm,Spodoptera exigua,Lepidoptera,Noctuidae,Spodoptera,exigua,,,,
60db152fb94a6b3d465c745c,Beet Bug,Piesma quadratum,Hemiptera,Piesmatidae,Piesma,quadratum,,,,
60db152fb94a6b3d465c745d,Beet Leaf Beetle,Erynephala puncticollis,Coleoptera,Chrysomelidae,Erynephala,puncticollis,,,,
60db152fb94a6b3d465c745e,Beet Leaf Miner,Pegomya betae,Diptera,Anthomyiidae,Pegomya,betae,,,,
60db152fb94a6b3d465c745f,Beet Leafhopper,Neoalitarsus tenellus,Hemiptera,Cicadellidae,Neoalitarsus,tenellus,,,,
60db152fb94a6b3d465c7460,Beet Petiole Borer,Cosmobaris scolopacea,Coleoptera,Curculionidae,Cosmobaris,scolopacea,,,,
60db152fb94a6b3d465c7461,Beet Webworm,Loxostege sticticalis,Lepidoptera,Crambidae,Loxostege,sticticalis,,,,
60db152fb94a6b3d465c7462,Beet Webworm,Spoladea recurvalis,Lepidoptera,Crambidae,Spoladea,recurvalis,,,,
60db152fb94a6b3d465c7463,Behr's Hairstreak,Satyrium behrii,Lepidoptera,Lycaenidae,Satyrium,behrii,,,,
60db152fb94a6b3d465c7464,Behr's Metalmark,Apodemia virgulti,Lepidoptera,Riodinidae,Apodemia,virgulti,,,,
60db152fb94a6b3d465c7465,Behrensia bicolor,Behrensia bicolor,Lepidoptera,Noctuidae,Behrensia,bicolor,,,,
60db152fb94a6b3d465c7466,Behrensia conchiformis,Behrensia conchiformis,Lepidoptera,Noctuidae,Behrensia,conchiformis,,,,
60db152fb94a6b3d465c7467,Belaphotroctes undescribed,Belaphotroctes undescribed,Psocodea,Liposcelididae,Belaphotroctes,undescribed,,,,
60db152fb94a6b3d465c7468,Belfrage's Cricket,Trigonidomimus belfragei,Orthoptera,Gryllidae,Trigonidomimus,belfragei,,,,
60db152fb94a6b3d465c7469,Belfrage's Plume Moth,Pselnophorus belfragei,Lepidoptera,Pterophoridae,Pselnophorus,belfragei,,,,
60db152fb94a6b3d465c746a,Bella Moth,Utetheisa ornatrix,Lepidoptera,Erebidae,Utetheisa,ornatrix,,,,
60db152fb94a6b3d465c746b,Bellamira scalaris,Bellamira scalaris,Coleoptera,Cerambycidae,Bellamira,scalaris,,,,
60db152fb94a6b3d465c746c,Bellardia bayeri,Bellardia bayeri,Diptera,Calliphoridae,Bellardia,bayeri,,,,
60db152fb94a6b3d465c746d,Bellardia vulgaris,Bellardia vulgaris,Diptera,Calliphoridae,Bellardia,vulgaris,,,,
60db152fb94a6b3d465c746e,Belle's Sanddragon,Progomphus bellei,Odonata,Gomphidae,Progomphus,bellei,,,,
60db152fb94a6b3d465c746f,Beller's Ground Beetle,Agonum belleri,Coleoptera,Carabidae,Agonum,belleri,,,,
60db152fb94a6b3d465c7470,Bellflower Resin Bee,Megachile campanulae,Hymenoptera,Megachilidae,Megachile,campanulae,,,,
60db152fb94a6b3d465c7471,Bellura anoa,Bellura anoa,Lepidoptera,Noctuidae,Bellura,anoa,,,,
60db152fb94a6b3d465c7472,Belonocnema treatae,Belonocnema treatae,Hymenoptera,Cynipidae,Belonocnema,treatae,,,,
60db152fb94a6b3d465c7473,Belonuchus agilis,Belonuchus agilis,Coleoptera,Staphylinidae,Belonuchus,agilis,,,,
60db152fb94a6b3d465c7474,Belonuchus rufipennis,Belonuchus rufipennis,Coleoptera,Staphylinidae,Belonuchus,rufipennis,,,,
60db152fb94a6b3d465c7475,Belostoma bakeri,Belostoma bakeri,Hemiptera,Belostomatidae,Belostoma,bakeri,,,,
60db152fb94a6b3d465c7476,Belostoma flumineum,Belostoma flumineum,Hemiptera,Belostomatidae,Belostoma,flumineum,,,,
60db152fb94a6b3d465c7477,Belostoma fusciventre,Belostoma fusciventre,Hemiptera,Belostomatidae,Belostoma,fusciventre,,,,
60db152fb94a6b3d465c7478,Belostoma lutarium,Belostoma lutarium,Hemiptera,Belostomatidae,Belostoma,lutarium,,,,
60db152fb94a6b3d465c7479,Belostoma testaceum,Belostoma testaceum,Hemiptera,Belostomatidae,Belostoma,testaceum,,,,
60db152fb94a6b3d465c747a,Belotus abdominalis,Belotus abdominalis,Coleoptera,Cantharidae,Belotus,abdominalis,,,,
60db152fb94a6b3d465c747b,Belotus bicolor,Belotus bicolor,Coleoptera,Cantharidae,Belotus,bicolor,,,,
60db152fb94a6b3d465c747c,Beloved Emarginea Moth,Emarginea percara,Lepidoptera,Noctuidae,Emarginea,percara,,,,
60db152fb94a6b3d465c747d,Belted Whiteface,Leucorrhinia proxima,Odonata,Libellulidae,Leucorrhinia,proxima,,,,
60db152fb94a6b3d465c747e,Belvosia bifasciata,Belvosia bifasciata,Diptera,Tachinidae,Belvosia,bifasciata,,,,
60db152fb94a6b3d465c747f,Belvosia borealis,Belvosia borealis,Diptera,Tachinidae,Belvosia,borealis,,,,
60db152fb94a6b3d465c7480,Belvosia canadensis,Belvosia canadensis,Diptera,Tachinidae,Belvosia,canadensis,,,,
60db152fb94a6b3d465c7481,Belvosia semiflava,Belvosia semiflava,Diptera,Tachinidae,Belvosia,semiflava,,,,
60db152fb94a6b3d465c7482,Belvosia townsendi,Belvosia townsendi,Diptera,Tachinidae,Belvosia,townsendi,,,,
60db152fb94a6b3d465c7483,Belvosia unifasciata,Belvosia unifasciata,Diptera,Tachinidae,Belvosia,unifasciata,,,,
60db152fb94a6b3d465c7484,Bembecinus floridanus,Bembecinus floridanus,Hymenoptera,Crabronidae,Bembecinus,floridanus,,,,
60db152fb94a6b3d465c7485,Bembecinus neglectus,Bembecinus neglectus,Hymenoptera,Crabronidae,Bembecinus,neglectus,,,,
60db152fb94a6b3d465c7486,Bembecinus quinquespinosus,Bembecinus quinquespinosus,Hymenoptera,Crabronidae,Bembecinus,quinquespinosus,,,,
60db152fb94a6b3d465c7487,Bembidion acticola,Bembidion acticola,Coleoptera,Carabidae,Bembidion,acticola,,,,
60db152fb94a6b3d465c7488,Bembidion actuosum,Bembidion actuosum,Coleoptera,Carabidae,Bembidion,actuosum,,,,
60db152fb94a6b3d465c7489,Bembidion aeneicolle,Bembidion aeneicolle,Coleoptera,Carabidae,Bembidion,aeneicolle,,,,
60db152fb94a6b3d465c748a,Bembidion affine,Bembidion affine,Coleoptera,Carabidae,Bembidion,affine,,,,
60db152fb94a6b3d465c748b,Bembidion americanum,Bembidion americanum,Coleoptera,Carabidae,Bembidion,americanum,,,,
60db152fb94a6b3d465c748c,Bembidion antiquum,Bembidion antiquum,Coleoptera,Carabidae,Bembidion,antiquum,,,,
60db152fb94a6b3d465c748d,Bembidion aratum,Bembidion aratum,Coleoptera,Carabidae,Bembidion,aratum,,,,
60db152fb94a6b3d465c748e,Bembidion arenobile,Bembidion arenobile,Coleoptera,Carabidae,Bembidion,arenobile,,,,
60db152fb94a6b3d465c748f,Bembidion basicorne,Bembidion basicorne,Coleoptera,Carabidae,Bembidion,basicorne,,,,
60db152fb94a6b3d465c7490,Bembidion bellorum,Bembidion bellorum,Coleoptera,Carabidae,Bembidion,bellorum,,,,
60db152fb94a6b3d465c7491,Bembidion bifossulatum,Bembidion bifossulatum,Coleoptera,Carabidae,Bembidion,bifossulatum,,,,
60db152fb94a6b3d465c7492,Bembidion bimaculatum,Bembidion bimaculatum,Coleoptera,Carabidae,Bembidion,bimaculatum,,,,
60db152fb94a6b3d465c7493,Bembidion breve,Bembidion breve,Coleoptera,Carabidae,Bembidion,breve,,,,
60db152fb94a6b3d465c7494,Bembidion brevistriatum,Bembidion brevistriatum,Coleoptera,Carabidae,Bembidion,brevistriatum,,,,
60db152fb94a6b3d465c7495,Bembidion bruxellense,Bembidion bruxellense,Coleoptera,Carabidae,Bembidion,bruxellense,,,,
60db152fb94a6b3d465c7496,Bembidion carinula,Bembidion carinula,Coleoptera,Carabidae,Bembidion,carinula,,,,
60db152fb94a6b3d465c7497,Bembidion carolinense,Bembidion carolinense,Coleoptera,Carabidae,Bembidion,carolinense,,,,
60db152fb94a6b3d465c7498,Bembidion castor,Bembidion castor,Coleoptera,Carabidae,Bembidion,castor,,,,
60db152fb94a6b3d465c7499,Bembidion chalceum,Bembidion chalceum,Coleoptera,Carabidae,Bembidion,chalceum,,,,
60db152fb94a6b3d465c749a,Bembidion cheyennense,Bembidion cheyennense,Coleoptera,Carabidae,Bembidion,cheyennense,,,,
60db152fb94a6b3d465c749b,Bembidion coloradense,Bembidion coloradense,Coleoptera,Carabidae,Bembidion,coloradense,,,,
60db152fb94a6b3d465c749c,Bembidion commotum,Bembidion commotum,Coleoptera,Carabidae,Bembidion,commotum,,,,
60db152fb94a6b3d465c749d,Bembidion complanulum,Bembidion complanulum,Coleoptera,Carabidae,Bembidion,complanulum,,,,
60db152fb94a6b3d465c749e,Bembidion compressum,Bembidion compressum,Coleoptera,Carabidae,Bembidion,compressum,,,,
60db152fb94a6b3d465c749f,Bembidion concolor,Bembidion concolor,Coleoptera,Carabidae,Bembidion,concolor,,,,
60db152fb94a6b3d465c74a0,Bembidion concretum,Bembidion concretum,Coleoptera,Carabidae,Bembidion,concretum,,,,
60db152fb94a6b3d465c74a1,Bembidion confusum,Bembidion confusum,Coleoptera,Carabidae,Bembidion,confusum,,,,
60db152fb94a6b3d465c74a2,Bembidion connivens,Bembidion connivens,Coleoptera,Carabidae,Bembidion,connivens,,,,
60db152fb94a6b3d465c74a3,Bembidion consanguineum,Bembidion consanguineum,Coleoptera,Carabidae,Bembidion,consanguineum,,,,
60db152fb94a6b3d465c74a4,Bembidion consimile,Bembidion consimile,Coleoptera,Carabidae,Bembidion,consimile,,,,
60db152fb94a6b3d465c74a5,Bembidion constricticolle,Bembidion constricticolle,Coleoptera,Carabidae,Bembidion,constricticolle,,,,
60db152fb94a6b3d465c74a6,Bembidion constrictum,Bembidion constrictum,Coleoptera,Carabidae,Bembidion,constrictum,,,,
60db152fb94a6b3d465c74a7,Bembidion contractum,Bembidion contractum,Coleoptera,Carabidae,Bembidion,contractum,,,,
60db152fb94a6b3d465c74a8,Bembidion convexulum,Bembidion convexulum,Coleoptera,Carabidae,Bembidion,convexulum,,,,
60db152fb94a6b3d465c74a9,Bembidion curtulatum,Bembidion curtulatum,Coleoptera,Carabidae,Bembidion,curtulatum,,,,
60db152fb94a6b3d465c74aa,Bembidion debiliceps,Bembidion debiliceps,Coleoptera,Carabidae,Bembidion,debiliceps,,,,
60db152fb94a6b3d465c74ab,Bembidion dejectum,Bembidion dejectum,Coleoptera,Carabidae,Bembidion,dejectum,,,,
60db152fb94a6b3d465c74ac,Bembidion diligens,Bembidion diligens,Coleoptera,Carabidae,Bembidion,diligens,,,,
60db152fb94a6b3d465c74ad,Bembidion dyschirinum,Bembidion dyschirinum,Coleoptera,Carabidae,Bembidion,dyschirinum,,,,
60db152fb94a6b3d465c74ae,Bembidion egens,Bembidion egens,Coleoptera,Carabidae,Bembidion,egens,,,,
60db152fb94a6b3d465c74af,Bembidion ephippigerum,Bembidion ephippigerum,Coleoptera,Carabidae,Bembidion,ephippigerum,,,,
60db152fb94a6b3d465c74b0,Bembidion farrarae,Bembidion farrarae,Coleoptera,Carabidae,Bembidion,farrarae,,,,
60db152fb94a6b3d465c74b1,Bembidion femoratum,Bembidion femoratum,Coleoptera,Carabidae,Bembidion,femoratum,,,,
60db152fb94a6b3d465c74b2,Bembidion flohri,Bembidion flohri,Coleoptera,Carabidae,Bembidion,flohri,,,,
60db152fb94a6b3d465c74b3,Bembidion fortestriatum,Bembidion fortestriatum,Coleoptera,Carabidae,Bembidion,fortestriatum,,,,
60db152fb94a6b3d465c74b4,Bembidion foveum,Bembidion foveum,Coleoptera,Carabidae,Bembidion,foveum,,,,
60db152fb94a6b3d465c74b5,Bembidion frontale,Bembidion frontale,Coleoptera,Carabidae,Bembidion,frontale,,,,
60db152fb94a6b3d465c74b6,Bembidion fugax,Bembidion fugax,Coleoptera,Carabidae,Bembidion,fugax,,,,
60db152fb94a6b3d465c74b7,Bembidion gordoni,Bembidion gordoni,Coleoptera,Carabidae,Bembidion,gordoni,,,,
60db152fb94a6b3d465c74b8,Bembidion graciliforme,Bembidion graciliforme,Coleoptera,Carabidae,Bembidion,graciliforme,,,,
60db152fb94a6b3d465c74b9,Bembidion graphicum,Bembidion graphicum,Coleoptera,Carabidae,Bembidion,graphicum,,,,
60db152fb94a6b3d465c74ba,Bembidion grapii,Bembidion grapii,Coleoptera,Carabidae,Bembidion,grapii,,,,
60db152fb94a6b3d465c74bb,Bembidion gratiosum,Bembidion gratiosum,Coleoptera,Carabidae,Bembidion,gratiosum,,,,
60db152fb94a6b3d465c74bc,Bembidion haruspex,Bembidion haruspex,Coleoptera,Carabidae,Bembidion,haruspex,,,,
60db152fb94a6b3d465c74bd,Bembidion hastii,Bembidion hastii,Coleoptera,Carabidae,Bembidion,hastii,,,,
60db152fb94a6b3d465c74be,Bembidion honestum,Bembidion honestum,Coleoptera,Carabidae,Bembidion,honestum,,,,
60db152fb94a6b3d465c74bf,Bembidion immaturum,Bembidion immaturum,Coleoptera,Carabidae,Bembidion,immaturum,,,,
60db152fb94a6b3d465c74c0,Bembidion impotens,Bembidion impotens,Coleoptera,Carabidae,Bembidion,impotens,,,,
60db152fb94a6b3d465c74c1,Bembidion inaequale,Bembidion inaequale,Coleoptera,Carabidae,Bembidion,inaequale,,,,
60db152fb94a6b3d465c74c2,Bembidion incrematum,Bembidion incrematum,Coleoptera,Carabidae,Bembidion,incrematum,,,,
60db152fb94a6b3d465c74c3,Bembidion indistinctum,Bembidion indistinctum,Coleoptera,Carabidae,Bembidion,indistinctum,,,,
60db152fb94a6b3d465c74c4,Bembidion insulatum,Bembidion insulatum,Coleoptera,Carabidae,Bembidion,insulatum,,,,
60db152fb94a6b3d465c74c5,Bembidion intermedium,Bembidion intermedium,Coleoptera,Carabidae,Bembidion,intermedium,,,,
60db152fb94a6b3d465c74c6,Bembidion interventor,Bembidion interventor,Coleoptera,Carabidae,Bembidion,interventor,,,,
60db152fb94a6b3d465c74c7,Bembidion iridescens,Bembidion iridescens,Coleoptera,Carabidae,Bembidion,iridescens,,,,
60db152fb94a6b3d465c74c8,Bembidion kuprianovii,Bembidion kuprianovii,Coleoptera,Carabidae,Bembidion,kuprianovii,,,,
60db152fb94a6b3d465c74c9,Bembidion lacunarium,Bembidion lacunarium,Coleoptera,Carabidae,Bembidion,lacunarium,,,,
60db152fb94a6b3d465c74ca,Bembidion lampros,Bembidion lampros,Coleoptera,Carabidae,Bembidion,lampros,,,,
60db152fb94a6b3d465c74cb,Bembidion lapponicum,Bembidion lapponicum,Coleoptera,Carabidae,Bembidion,lapponicum,,,,
60db152fb94a6b3d465c74cc,Bembidion latebricola,Bembidion latebricola,Coleoptera,Carabidae,Bembidion,latebricola,,,,
60db152fb94a6b3d465c74cd,Bembidion laticeps,Bembidion laticeps,Coleoptera,Carabidae,Bembidion,laticeps,,,,
60db152fb94a6b3d465c74ce,Bembidion levettei,Bembidion levettei,Coleoptera,Carabidae,Bembidion,levettei,,,,
60db152fb94a6b3d465c74cf,Bembidion levigatum,Bembidion levigatum,Coleoptera,Carabidae,Bembidion,levigatum,,,,
60db152fb94a6b3d465c74d0,Bembidion lorquinii,Bembidion lorquinii,Coleoptera,Carabidae,Bembidion,lorquinii,,,,
60db152fb94a6b3d465c74d1,Bembidion louisella,Bembidion louisella,Coleoptera,Carabidae,Bembidion,louisella,,,,
60db152fb94a6b3d465c74d2,Bembidion lugubre,Bembidion lugubre,Coleoptera,Carabidae,Bembidion,lugubre,,,,
60db152fb94a6b3d465c74d3,Bembidion mckinleyi,Bembidion mckinleyi,Coleoptera,Carabidae,Bembidion,mckinleyi,,,,
60db152fb94a6b3d465c74d4,Bembidion mexicanum,Bembidion mexicanum,Coleoptera,Carabidae,Bembidion,mexicanum,,,,
60db152fb94a6b3d465c74d5,Bembidion mimus,Bembidion mimus,Coleoptera,Carabidae,Bembidion,mimus,,,,
60db152fb94a6b3d465c74d6,Bembidion mormon,Bembidion mormon,Coleoptera,Carabidae,Bembidion,mormon,,,,
60db152fb94a6b3d465c74d7,Bembidion mormon,Bembidion mormon,Coleoptera,Carabidae,Bembidion,mormon,,,,
60db152fb94a6b3d465c74d8,Bembidion mundum,Bembidion mundum,Coleoptera,Carabidae,Bembidion,mundum,,,,
60db152fb94a6b3d465c74d9,Bembidion muscicola,Bembidion muscicola,Coleoptera,Carabidae,Bembidion,muscicola,,,,
60db152fb94a6b3d465c74da,Bembidion mutatum,Bembidion mutatum,Coleoptera,Carabidae,Bembidion,mutatum,,,,
60db152fb94a6b3d465c74db,Bembidion nebraskense,Bembidion nebraskense,Coleoptera,Carabidae,Bembidion,nebraskense,,,,
60db152fb94a6b3d465c74dc,Bembidion nevadense,Bembidion nevadense,Coleoptera,Carabidae,Bembidion,nevadense,,,,
60db152fb94a6b3d465c74dd,Bembidion nigripes,Bembidion nigripes,Coleoptera,Carabidae,Bembidion,nigripes,,,,
60db152fb94a6b3d465c74de,Bembidion nigropiceum,Bembidion nigropiceum,Coleoptera,Carabidae,Bembidion,nigropiceum,,,,
60db152fb94a6b3d465c74df,Bembidion nigrum,Bembidion nigrum,Coleoptera,Carabidae,Bembidion,nigrum,,,,
60db152fb94a6b3d465c74e0,Bembidion nitidum,Bembidion nitidum,Coleoptera,Carabidae,Bembidion,nitidum,,,,
60db152fb94a6b3d465c74e1,Bembidion oberthueri,Bembidion oberthueri,Coleoptera,Carabidae,Bembidion,oberthueri,,,,
60db152fb94a6b3d465c74e2,Bembidion obscurellum,Bembidion obscurellum,Coleoptera,Carabidae,Bembidion,obscurellum,,,,
60db152fb94a6b3d465c74e3,Bembidion obtusangulum,Bembidion obtusangulum,Coleoptera,Carabidae,Bembidion,obtusangulum,,,,
60db152fb94a6b3d465c74e4,Bembidion obtusum,Bembidion obtusum,Coleoptera,Carabidae,Bembidion,obtusum,,,,
60db152fb94a6b3d465c74e5,Bembidion ozarkense,Bembidion ozarkense,Coleoptera,Carabidae,Bembidion,ozarkense,,,,
60db152fb94a6b3d465c74e6,Bembidion palosverdes,Bembidion palosverdes,Coleoptera,Carabidae,Bembidion,palosverdes,,,,
60db152fb94a6b3d465c74e7,Bembidion paraenulum,Bembidion paraenulum,Coleoptera,Carabidae,Bembidion,paraenulum,,,,
60db152fb94a6b3d465c74e8,Bembidion patruele,Bembidion patruele,Coleoptera,Carabidae,Bembidion,patruele,,,,
60db152fb94a6b3d465c74e9,Bembidion pedicellatum,Bembidion pedicellatum,Coleoptera,Carabidae,Bembidion,pedicellatum,,,,
60db152fb94a6b3d465c74ea,Bembidion perspicuum,Bembidion perspicuum,Coleoptera,Carabidae,Bembidion,perspicuum,,,,
60db152fb94a6b3d465c74eb,Bembidion petrosum,Bembidion petrosum,Coleoptera,Carabidae,Bembidion,petrosum,,,,
60db152fb94a6b3d465c74ec,Bembidion pilatei,Bembidion pilatei,Coleoptera,Carabidae,Bembidion,pilatei,,,,
60db152fb94a6b3d465c74ed,Bembidion plagiatum,Bembidion plagiatum,Coleoptera,Carabidae,Bembidion,plagiatum,,,,
60db152fb94a6b3d465c74ee,Bembidion planatum,Bembidion planatum,Coleoptera,Carabidae,Bembidion,planatum,,,,
60db152fb94a6b3d465c74ef,Bembidion planiusculum,Bembidion planiusculum,Coleoptera,Carabidae,Bembidion,planiusculum,,,,
60db152fb94a6b3d465c74f0,Bembidion planum,Bembidion planum,Coleoptera,Carabidae,Bembidion,planum,,,,
60db152fb94a6b3d465c74f1,Bembidion platynoides,Bembidion platynoides,Coleoptera,Carabidae,Bembidion,platynoides,,,,
60db152fb94a6b3d465c74f2,Bembidion poculare,Bembidion poculare,Coleoptera,Carabidae,Bembidion,poculare,,,,
60db152fb94a6b3d465c74f3,Bembidion postremum,Bembidion postremum,Coleoptera,Carabidae,Bembidion,postremum,,,,
60db152fb94a6b3d465c74f4,Bembidion praticola,Bembidion praticola,Coleoptera,Carabidae,Bembidion,praticola,,,,
60db152fb94a6b3d465c74f5,Bembidion properans,Bembidion properans,Coleoptera,Carabidae,Bembidion,properans,,,,
60db152fb94a6b3d465c74f6,Bembidion pseudocautum,Bembidion pseudocautum,Coleoptera,Carabidae,Bembidion,pseudocautum,,,,
60db152fb94a6b3d465c74f7,Bembidion punctatostriatum,Bembidion punctatostriatum,Coleoptera,Carabidae,Bembidion,punctatostriatum,,,,
60db152fb94a6b3d465c74f8,Bembidion quadrifoveolatum,Bembidion quadrifoveolatum,Coleoptera,Carabidae,Bembidion,quadrifoveolatum,,,,
60db152fb94a6b3d465c74f9,Bembidion quadrimaculatum,Bembidion quadrimaculatum,Coleoptera,Carabidae,Bembidion,quadrimaculatum,,,,
60db152fb94a6b3d465c74fa,Bembidion quadrulum,Bembidion quadrulum,Coleoptera,Carabidae,Bembidion,quadrulum,,,,
60db152fb94a6b3d465c74fb,Bembidion rapidum,Bembidion rapidum,Coleoptera,Carabidae,Bembidion,rapidum,,,,
60db152fb94a6b3d465c74fc,Bembidion rolandi,Bembidion rolandi,Coleoptera,Carabidae,Bembidion,rolandi,,,,
60db152fb94a6b3d465c74fd,Bembidion roosevelti,Bembidion roosevelti,Coleoptera,Carabidae,Bembidion,roosevelti,,,,
60db152fb94a6b3d465c74fe,Bembidion rufinum,Bembidion rufinum,Coleoptera,Carabidae,Bembidion,rufinum,,,,
60db152fb94a6b3d465c74ff,Bembidion rupicola,Bembidion rupicola,Coleoptera,Carabidae,Bembidion,rupicola,,,,
60db152fb94a6b3d465c7500,Bembidion rusticum,Bembidion rusticum,Coleoptera,Carabidae,Bembidion,rusticum,,,,
60db152fb94a6b3d465c7501,Bembidion salebratum,Bembidion salebratum,Coleoptera,Carabidae,Bembidion,salebratum,,,,
60db152fb94a6b3d465c7502,Bembidion scopulinum,Bembidion scopulinum,Coleoptera,Carabidae,Bembidion,scopulinum,,,,
60db152fb94a6b3d465c7503,Bembidion scudderi,Bembidion scudderi,Coleoptera,Carabidae,Bembidion,scudderi,,,,
60db152fb94a6b3d465c7504,Bembidion sejunctum,Bembidion sejunctum,Coleoptera,Carabidae,Bembidion,sejunctum,,,,
60db152fb94a6b3d465c7505,Bembidion semicinctum,Bembidion semicinctum,Coleoptera,Carabidae,Bembidion,semicinctum,,,,
60db152fb94a6b3d465c7506,Bembidion semipunctatum,Bembidion semipunctatum,Coleoptera,Carabidae,Bembidion,semipunctatum,,,,
60db152fb94a6b3d465c7507,Bembidion semistriatum,Bembidion semistriatum,Coleoptera,Carabidae,Bembidion,semistriatum,,,,
60db152fb94a6b3d465c7508,Bembidion simplex,Bembidion simplex,Coleoptera,Carabidae,Bembidion,simplex,,,,
60db152fb94a6b3d465c7509,Bembidion siticum,Bembidion siticum,Coleoptera,Carabidae,Bembidion,siticum,,,,
60db152fb94a6b3d465c750a,Bembidion sordidum,Bembidion sordidum,Coleoptera,Carabidae,Bembidion,sordidum,,,,
60db152fb94a6b3d465c750b,Bembidion sphaeroderum,Bembidion sphaeroderum,Coleoptera,Carabidae,Bembidion,sphaeroderum,,,,
60db152fb94a6b3d465c750c,Bembidion stephensii,Bembidion stephensii,Coleoptera,Carabidae,Bembidion,stephensii,,,,
60db152fb94a6b3d465c750d,Bembidion stillaguamish,Bembidion stillaguamish,Coleoptera,Carabidae,Bembidion,stillaguamish,,,,
60db152fb94a6b3d465c750e,Bembidion subangustatum,Bembidion subangustatum,Coleoptera,Carabidae,Bembidion,subangustatum,,,,
60db152fb94a6b3d465c750f,Bembidion sulcipenne,Bembidion sulcipenne,Coleoptera,Carabidae,Bembidion,sulcipenne,,,,
60db152fb94a6b3d465c7510,Bembidion tetracolum,Bembidion tetracolum,Coleoptera,Carabidae,Bembidion,tetracolum,,,,
60db152fb94a6b3d465c7511,Bembidion texanum,Bembidion texanum,Coleoptera,Carabidae,Bembidion,texanum,,,,
60db152fb94a6b3d465c7512,Bembidion tigrinum,Bembidion tigrinum,Coleoptera,Carabidae,Bembidion,tigrinum,,,,
60db152fb94a6b3d465c7513,Bembidion timidum,Bembidion timidum,Coleoptera,Carabidae,Bembidion,timidum,,,,
60db152fb94a6b3d465c7514,Bembidion transparens,Bembidion transparens,Coleoptera,Carabidae,Bembidion,transparens,,,,
60db152fb94a6b3d465c7515,Bembidion transversale,Bembidion transversale,Coleoptera,Carabidae,Bembidion,transversale,,,,
60db152fb94a6b3d465c7516,Bembidion trechiforme,Bembidion trechiforme,Coleoptera,Carabidae,Bembidion,trechiforme,,,,
60db152fb94a6b3d465c7517,Bembidion variegatum,Bembidion variegatum,Coleoptera,Carabidae,Bembidion,variegatum,,,,
60db152fb94a6b3d465c7518,Bembidion versicolor,Bembidion versicolor,Coleoptera,Carabidae,Bembidion,versicolor,,,,
60db152fb94a6b3d465c7519,Bembidion versutum,Bembidion versutum,Coleoptera,Carabidae,Bembidion,versutum,,,,
60db152fb94a6b3d465c751a,Bembidion viridicolle,Bembidion viridicolle,Coleoptera,Carabidae,Bembidion,viridicolle,,,,
60db152fb94a6b3d465c751b,Bembidion vulpecula,Bembidion vulpecula,Coleoptera,Carabidae,Bembidion,vulpecula,,,,
60db152fb94a6b3d465c751c,Bembidion yukonum,Bembidion yukonum,Coleoptera,Carabidae,Bembidion,yukonum,,,,
60db152fb94a6b3d465c751d,Bembidion zephyrum,Bembidion zephyrum,Coleoptera,Carabidae,Bembidion,zephyrum,,,,
60db152fb94a6b3d465c751e,Bembix americana,Bembix americana,Hymenoptera,Crabronidae,Bembix,americana,,,,
60db152fb94a6b3d465c751f,Bembix amoena,Bembix amoena,Hymenoptera,Crabronidae,Bembix,amoena,,,,
60db152fb94a6b3d465c7520,Bembix belfragei,Bembix belfragei,Hymenoptera,Crabronidae,Bembix,belfragei,,,,
60db152fb94a6b3d465c7521,Bembix occidentalis,Bembix occidentalis,Hymenoptera,Crabronidae,Bembix,occidentalis,,,,
