Drepanaphis kanzensis
Drepanaphis keshenae
Drepanaphis knowltoni
Drepanaphis minutus
Drepanaphis monelli
Drepanaphis nigricans
Drepanaphis nigricans
Drepanaphis pallida
Drepanaphis parva
Drepanaphis sabrinae
Drepanaphis saccharini
Drepanaphis simpsoni
Drepanaphis simpsoni
Drepanaphis spicata
Drepanaphis tissoti
Drepanaphis utahensis
Drepanosiphum braggii
Drepanosiphum oregonensis
Drepanosiphum platanoidis
Durocapillata utahensis
Dysaphis (Pomaphis) aucupariae
Dysaphis (Pomaphis) plantaginea
Dysaphis (Pomaphis) pyri
Dysaphis (Pomaphis) sorbi
Dysaphis angelicae
Dysaphis apiifolia
Dysaphis aucupariae
Dysaphis crataegi
Dysaphis devecta
Dysaphis foeniculus
Dysaphis lappae cynarae
Dysaphis plantaginea
Dysaphis plantaginea
Dysaphis pyri
Dysaphis radicola
Dysaphis sorbi
Dysaphis tulipae
Elatobium abietinum
Eomacrosiphum nigromaculosum
Epameibaphis atricornis
Epameibaphis frigidae
Epameibaphis utahensis
Ericaphis fimbriata
Ericaphis gentneri
Ericaphis harmstoni
Ericaphis lilii
Ericaphis lilii
Ericaphis louisae
Ericaphis scammelli
Ericaphis scammelli pernettyae
Ericaphis scoliopi
Ericaphis scopioli
Ericaphis voegtlini
Ericaphis wakibae
Eriosoma (Mimaphidus) pyricola
Eriosoma (Schizoneura) grossulariae
Eriosoma (Schizoneura) sorbiradicis
Eriosoma (Schizoneura) ulmi
Eriosoma americanum
Eriosoma crataegi
Eriosoma grossulariae
Eriosoma grossulariae
Eriosoma lanigerum
Eriosoma lanuginosum
Eriosoma mimicum
Eriosoma pyricola
Eriosoma rileyi
Eriosoma sorbiradicis
Eriosoma ulmi
Eriosoma ulmi
Eriosoma wilsoni
Essigella alyeska
Essigella braggi
Essigella californica
Essigella critchfieldi
Essigella domenechi
Essigella eastopi
Essigella essigi
Essigella fusca
Essigella gagnonae
Essigella hillerislambersi
Essigella hoerneri
Essigella kathleenae
Essigella kirki
Essigella knowltoni
Essigella patchae
Essigella pini
Essigella sorenseni
Essigella wilsoni
Eucallipterus tiliae
Eucarazzia elegans
Euceraphis betulae
Euceraphis borealis
Euceraphis gillettei
Euceraphis lineata
Euceraphis mucida
Euceraphis papyrifericola
Euceraphis punctipennis
Euceraphis quednaui
Eulachnus agilis
Eulachnus brevipilosus
Eulachnus rileyi
Euthoracaphis umbellulariae
Fimbriaphis fimbriata pernettyae
Flabellomicrosiphum knowltoni
Flabellomicrosiphum tridentatae
Forda formicaria
Forda marginata
Fullawaya bradleyi
Fullawaya braggii
Fullawaya bulbosa
Fullawaya martini
Fullawaya ontarioensis
Fullawaya saliciradicis
Fullawaya terricola
Geioca lucifuga
Geoica setulosa
Geoica utricularia
Geopemphigus blackmani
Geopemphigus floccosus
Geopemphigus morral
Geopemphigus torsus
Georgia ulmi
Georgiaphis gillettei
Georgiaphis ulmi
Georgiaphis ulmi
Gharesia polunini
Gibbomyzus pteridophytorum
Glendenningia philadelphi
Glyphina betulae
Glyphina longiseta
Glyphina setosa
Greenidea (Trichosiphum) psidii
Greenidea ficicola
Greenidea formosana
Greenidea psidii
Grylloprociphilus frosti
Grylloprociphilus imbricator
Gypsoaphis oestlundi
Hamamelistes spinosus
Hannabura alnosa
Hayhurstia atriplicis
Hoplochaitophorus dicksoni
Hoplochaitophorus heterotrichus
Hoplochaitophorus quercicola
Hoplochaitophorus spiniferus
Hormaphis cornu
Hormaphis hamamelidis
Hyadaphis coriandri
Hyadaphis foeniculi
Hyadaphis foeniculi
Hyadaphis passerinii
Hyadaphis tataricae
Hyalomyzus collinsoniae
Hyalomyzus eriobotryae
Hyalomyzus jussiaeae
Hyalomyzus mitchellensis
Hyalomyzus monardae
Hyalomyzus orphnophlebos
Hyalomyzus pocosinus
Hyalomyzus raoi
Hyalomyzus sensoriatus
Hyalomyzus triangulatus
Hyalopteroides humilis
Hyalopteroides pallida
Hyalopterus amygdali
Hyalopterus arundiniformis
Hyalopterus persikonus
Hyalopterus pruni
Hyperomyzus (Hyperomyzella) rhinanthi
Hyperomyzus (Neonasonovia) inflatus
Hyperomyzus (Neonasonovia) nabali
Hyperomyzus (Neonasonovia) niger
Hyperomyzus (Neonasonovia) nigricornis
Hyperomyzus (Neonasonovia) petiolaris
Hyperomyzus (Neonasonovia) picridis
Hyperomyzus (Neonasonovia) pullatus
Hyperomyzus (Neonasonovia) ribiellus
Hyperomyzus (Neonasonovia) sandilandicus
Hyperomyzus carduellinus
Hyperomyzus inflatus
Hyperomyzus lactucae
Hyperomyzus nabali
Hyperomyzus niger
Hyperomyzus nigricornis
Hyperomyzus pallidus
Hyperomyzus petiolaris
Hyperomyzus picridis
Hyperomyzus pullatus
Hyperomyzus rhinanthi
Hyperomyzus ribiellus
Hyperomyzus sandilandicus
Hysteroneura setariae
Idiopterus nephrelepidis
Illinoia (Amphorinophora) crystleae
Illinoia (Amphorinophora) crystleae bartholomewi
Illinoia (Masonaphis) magna
Illinoia (Masonaphis) menziesiae
Illinoia (Masonaphis) paqueti
Illinoia (Masonaphis) pinawae
Illinoia (Masonaphis) rhododendri
Illinoia (Masonaphis) rhokalaza
Illinoia (Oestlundia) davidsoni
Illinoia (Oestlundia) maxima
Illinoia (Oestlundia) rubicola
Illinoia alni
Illinoia andromedae
Illinoia azaleae
Illinoia azaleae rhododendronia
Illinoia borealis
Illinoia brevitarsis
Illinoia canadensis
Illinoia ceanothi
Illinoia corylina
Illinoia crystleae
Illinoia davidsoni
Illinoia finni
Illinoia goldmaryae
Illinoia gracilicornis
Illinoia grindeliae
Illinoia lambersi
Illinoia liriodendri
Illinoia macgillivrayae
Illinoia magna
Illinoia masoni
Illinoia maxima
Illinoia menziesiae
Illinoia morrisoni
Illinoia pallida
Illinoia paqueti
Illinoia patriciae
Illinoia pepperi
Illinoia phacelia
Illinoia pinawae
Illinoia rhododendri
Illinoia rhokalaza
Illinoia richardsi
Illinoia rubicola
Illinoia simpsoni
Illinoia spiraeae
Illinoia spiraecola
Illinoia subviride
Illinoia thalictri
Illinoia wahnaga
Illinoia wilhelminae
Impatientinum americanum
Impatientinum holmani
Impatientinum oaxacense
Iowana frisoni
Iowana zhangi
Iziphya albipes
Iziphya americana
Iziphya eurymelaina
Iziphya flabella
Iziphya mackaueri
Iziphya spenceri
Iziphya umbella
Iziphya vittata
Jacksonia papillata
Kakimia essigi
Kaltenbachiella ulmifusa
Lachnochaitophorus obscurus
Lachnochaitophorus querceus
Lachnus allegheniensis
Lachnus montanus
Lachnus roboris
Landisaphis davisi
Latgerina orizabaensis
Linosiphon sanguinarium
Liosomaphis berberidis
Liosomaphis turanica
Lipamyzodes matthiolae
Lipaphis erysimi
Lipaphis erysimi
Lipaphis pseudobrassicae
Longicaudus trirhodus
Longistigma caryae
Macrosiphoniella (Phalangomyzus) antennata
Macrosiphoniella (Phalangomyzus) grandicauda
Macrosiphoniella (Phalangomyzus) pennsylvanica
Macrosiphoniella abrotani
Macrosiphoniella absinthii
Macrosiphoniella antennata
Macrosiphoniella artemisiae
Macrosiphoniella cinerascens
Macrosiphoniella frigidicola
Macrosiphoniella glabra
Macrosiphoniella grandicauda
Macrosiphoniella leucanthemi
Macrosiphoniella ludovicianae
Macrosiphoniella millefolii
Macrosiphoniella paucisetosa
Macrosiphoniella pennsylvanica
Macrosiphoniella sanborni
Macrosiphoniella subterranea
Macrosiphoniella tanacetaria
Macrosiphoniella tapuskae
Macrosiphoniella usquertensis
Macrosiphum (Macrosiphum) constrictum
Macrosiphum (Neocorylobium) carpinicolens
Macrosiphum (Neocorylobium) coryli
Macrosiphum (Neocorylobium) pseudocoryli
Macrosiphum (Neocorylobium) vandenboschi
Macrosiphum (Sitobion) insularis yagasogae
Macrosiphum adianti
Macrosiphum aetheocornum
Macrosiphum agrimoniellum
Macrosiphum albifrons
Macrosiphum amelanchiericolens
Macrosiphum amygdaloides
Macrosiphum audeni
Macrosiphum badium
Macrosiphum bisensoriatum
Macrosiphum californicum
Macrosiphum carpinicolens
Macrosiphum chukotense
Macrosiphum claytoniae
Macrosiphum clum
Macrosiphum clydesmithi
Macrosiphum cockerelli
Macrosiphum corallorhizae
Macrosiphum cornifoliae
Macrosiphum corydalis
Macrosiphum coryli
Macrosiphum creelii
Macrosiphum cyatheae
Macrosiphum cystopteris
Macrosiphum daphinidis
Macrosiphum daphnidis
Macrosiphum dewsler
Macrosiphum dicentrae
Macrosiphum diervillae
Macrosiphum echinocysti
Macrosiphum equiseti
Macrosiphum euphorbiae
Macrosiphum euphorbiae
Macrosiphum euphorbiellum
Macrosiphum floridae
Macrosiphum funestum
Macrosiphum fuscicornis
Macrosiphum garyreed
Macrosiphum gaurae
Macrosiphum gei
Macrosiphum geranii
Macrosiphum hamiltoni
Macrosiphum hellebori
Macrosiphum holodisci
Macrosiphum impatientis
Macrosiphum insularis
Macrosiphum jasmini
Macrosiphum jeanae
Macrosiphum kiowanepus
Macrosiphum lambi
Macrosiphum lilii
Macrosiphum longirostratum
Macrosiphum manitobense
Macrosiphum melampyri
Macrosiphum mentzeliae
Macrosiphum mertensiae
Macrosiphum mesosphaeri
Macrosiphum miho
Macrosiphum occidentale
Macrosiphum olmsteadi
Macrosiphum opportunisticum
Macrosiphum oregonense
Macrosiphum orthocarpus
Macrosiphum osmaroniae
Macrosiphum pallens
Macrosiphum pallidum
Macrosiphum parvifolii
Macrosiphum pechumani
Macrosiphum potentillae
Macrosiphum potentillicaulis
Macrosiphum pseudocoryli
Macrosiphum pseudorosae
Macrosiphum ptericolens
Macrosiphum pteridis
Macrosiphum pyrifoliae
Macrosiphum raysmithi
Macrosiphum rebecae
Macrosiphum rhamni
Macrosiphum rosae
Macrosiphum rudbeckiarum
Macrosiphum salviae
Macrosiphum schimmelum
Macrosiphum sileneum
Macrosiphum stanleyi
Macrosiphum stellariae
Macrosiphum subarcticum
Macrosiphum tenuicauda
Macrosiphum tiliae
Macrosiphum timpanogos
Macrosiphum tolmiea
Macrosiphum tonantzin
Macrosiphum tuberculaceps
Macrosiphum valerianae
Macrosiphum vancouveriae
Macrosiphum vandenboschi
Macrosiphum venaefuscae
Macrosiphum verbenae
Macrosiphum violae
Macrosiphum walkeri
Macrosiphum willamettense
Macrosiphum wilsoni
Macrosiphum woodsiae
Macrosiphum zionense
Maculolachnus sijpkensi
Maculolachnus submacula
Mastopoda pteridis
Megourina lagacei
Melanaphis bambusae
Melanaphis donacis
Melanaphis formosana
Melanaphis formosana
Melanaphis sacchari
Melanaphis sorghi
Melanaphis sorghi
Melanaphis sorini
Melanocallis caryaefoliae
Melaphis asafitchi
Melaphis rhois
Metopolophium (Metopolophium) caudatum
Metopolophium (Metopolophium) pedicularis
Metopolophium arctogenicolens
Metopolophium caudatum
Metopolophium dirhodum
Metopolophium festucae ssp. cerealium
Metopolophium frisicum
Metopolophium palmerae
Metopolophium pedicularis
Mexicallis (Anacallis) areolatus
Mexicallis (Anacallis) brevituberculatus
Mexicallis analiliae
Mexicallis areolatus
Mexicallis brevituberculatus
Mexicallis calvus
Mexicallis longicaudus
Mexicallis spinifer
Microlophium carnosum
Microlophium sibiricum
Microparsus (Picturaphis) brasiliensis
Microparsus (Picturaphis) vignaphilus
Microparsus brasiliensis
Microparsus desmodiorum
Microparsus rhynchosiae
Microparsus singularis
Microparsus tephrosiae
Microparsus variabilis
Microparsus vignaphilus
Microsiphoniella acophorum
Microsiphoniella artemisiae
Microsiphoniella canadensis
Microsiphoniella oregonensis
Mindarus abietinus
Mindarus kinseyi
Mindarus obliquus
